ano,sigla_uf,numero_consumidores,consumo,IDHM,IDHM_Renda,IDHM_Longevidade,IDHM_Educacao,IBGE_POP,GDP,GDP_CAPITA,GVA_AGROPEC,GVA_INDUSTRY,GVA_SERVICES,GVA_PUBLIC,MUN_EXPENDIT
2017,MA,28800175.0,6904708,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2017,MG,106997391.0,54240396,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2017,MS,12878632.0,5569320,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2017,PB,19254539.0,5250663,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2017,PE,43716184.0,14086846,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2017,PI,14995980.0,3480578,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2017,PR,55920698.0,30725539,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2017,RJ,86031939.0,38882167,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2017,RN,16856042.0,5625411,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2017,RS,54926777.0,29927350,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2017,SC,34992579.0,24344285,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2017,SP,220876272.0,129607076,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
2018,AL,14097017.0,4708714,0.721,0.739,0.799,0.635,867156.0,21306115.95,20853.41,164315.02,2922193.9,12006071.98,3278101.63,1795129013.0
2018,BA,71626571.0,25092078,0.7263333333333333,0.7256666666666667,0.8206666666666665,0.647,2624898.0,78069608.12,19787.366666666665,138925.95,10963732.55,39511247.87,10197889.8,6538658448.0
2018,CE,42126179.0,11265420,0.69,0.644,0.81,0.642,239172.0,4185791.73,15604.19,16226.81,446.85,2500749.36,783278.24,409356006.0
2018,GO,35210023.0,16024163,0.799,0.824,0.838,0.739,1291199.0,46659222.76,32209.01,36.55,6516.72,28379914.23,5524725.22,3766766105.0
2018,MA,29604659.0,7099209,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2018,MG,108074287.0,56471748,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2018,MS,13106500.0,5764937,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2018,PB,19540601.0,5406760,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2018,PE,44042564.0,14074844,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2018,PI,14911623.0,3408103,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2018,PR,56925339.0,31819788,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2018,RJ,86661892.0,39699306,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2018,RN,17240507.0,5702407,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2018,RS,56475434.0,30417966,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2018,SC,35877924.0,24935442,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2018,SP,226024792.0,132435008,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
2019,AL,13797055.0,4128325,0.721,0.739,0.799,0.635,867156.0,21306115.95,20853.41,164315.02,2922193.9,12006071.98,3278101.63,1795129013.0
2019,BA,72862731.0,25919723,0.7263333333333333,0.7256666666666667,0.8206666666666665,0.647,2624898.0,78069608.12,19787.366666666665,138925.95,10963732.55,39511247.87,10197889.8,6538658448.0
2019,CE,43126639.0,12279930,0.69,0.644,0.81,0.642,239172.0,4185791.73,15604.19,16226.81,446.85,2500749.36,783278.24,409356006.0
2019,GO,36149686.0,16503100,0.799,0.824,0.838,0.739,1291199.0,46659222.76,32209.01,36.55,6516.72,28379914.23,5524725.22,3766766105.0
2019,MA,30279124.0,7511233,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2019,MG,109261813.0,55896331,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2019,MS,13231585.0,6142048,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2019,PB,19782746.0,5586642,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2019,PE,44706235.0,14555148,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2019,PI,15460147.0,3663840,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2019,PR,57951514.0,32924612,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2019,RJ,85547666.0,39243486,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2019,RN,17577449.0,5788607,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2019,RS,57881285.0,30425525,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2019,SC,36778338.0,26070735,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2019,SP,230886294.0,132848365,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
2020,AL,13624825.0,3948183,0.721,0.739,0.799,0.635,867156.0,21306115.95,20853.41,164315.02,2922193.9,12006071.98,3278101.63,1795129013.0
2020,BA,74155531.0,24825275,0.7263333333333333,0.7256666666666667,0.8206666666666665,0.647,2624898.0,78069608.12,19787.366666666665,138925.95,10963732.55,39511247.87,10197889.8,6538658448.0
2020,CE,45589721.0,11947947,0.69,0.644,0.81,0.642,239172.0,4185791.73,15604.19,16226.81,446.85,2500749.36,783278.24,409356006.0
2020,GO,37375105.0,16703988,0.799,0.824,0.838,0.739,1291199.0,46659222.76,32209.01,36.55,6516.72,28379914.23,5524725.22,3766766105.0
2020,MA,30854215.0,7717735,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2020,MG,111198166.0,55775602,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2020,MS,13510556.0,6270772,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2020,PB,20189225.0,5597853,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2020,PE,45361771.0,14152877,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2020,PI,15653957.0,3699427,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2020,PR,59036935.0,32867142,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2020,RJ,86031337.0,38118629,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2020,RN,17755773.0,5638124,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2020,RS,57394275.0,29620946,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2020,SC,37705591.0,26214866,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2020,SP,232092385.0,129224424,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
2021,AL,14164383.0,4634686,0.721,0.739,0.799,0.635,867156.0,21306115.95,20853.41,164315.02,2922193.9,12006071.98,3278101.63,1795129013.0
2021,BA,75618262.0,26198552,0.7263333333333333,0.7256666666666667,0.8206666666666665,0.647,2624898.0,78069608.12,19787.366666666665,138925.95,10963732.55,39511247.87,10197889.8,6538658448.0
2021,CE,46803889.0,12970303,0.69,0.644,0.81,0.642,239172.0,4185791.73,15604.19,16226.81,446.85,2500749.36,783278.24,409356006.0
2021,GO,38375520.0,17324435,0.799,0.824,0.838,0.739,1291199.0,46659222.76,32209.01,36.55,6516.72,28379914.23,5524725.22,3766766105.0
2021,MA,31229871.0,8146906,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2021,MG,113655281.0,60373939,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2021,MS,14197316.0,6341349,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2021,PB,21157798.0,5881354,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2021,PE,46210234.0,15212339,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2021,PI,16185846.0,3961502,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2021,PR,60485167.0,34518664,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2021,RJ,86481968.0,38246439,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2021,RN,17803309.0,6038024,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2021,RS,58275034.0,30357345,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2021,SC,36076151.0,27884516,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2021,SP,237298605.0,137360079,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
2022,AL,14872551.0,4960146,0.721,0.739,0.799,0.635,867156.0,21306115.95,20853.41,164315.02,2922193.9,12006071.98,3278101.63,1795129013.0
2022,BA,77263941.0,26262880,0.7263333333333333,0.7256666666666667,0.8206666666666665,0.647,2624898.0,78069608.12,19787.366666666665,138925.95,10963732.55,39511247.87,10197889.8,6538658448.0
2022,CE,49104900.0,12884550,0.69,0.644,0.81,0.642,239172.0,4185791.73,15604.19,16226.81,446.85,2500749.36,783278.24,409356006.0
2022,GO,39423941.0,17762867,0.799,0.824,0.838,0.739,1291199.0,46659222.76,32209.01,36.55,6516.72,28379914.23,5524725.22,3766766105.0
2022,MA,31869330.0,9612313,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2022,MG,115552985.0,61588177,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2022,MS,14066912.0,6306896,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2022,PB,21044001.0,5750917,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2022,PE,46915831.0,15025129,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2022,PI,16653080.0,3995874,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2022,PR,61549807.0,35467623,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2022,RJ,91256635.0,37536150,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2022,RN,18511538.0,5848964,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2022,RS,59349472.0,30580761,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2022,SC,39963599.0,28634954,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2022,SP,242292895.0,138022565,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
2023,AL,16073941.0,5434198,0.721,0.739,0.799,0.635,867156.0,21306115.95,20853.41,164315.02,2922193.9,12006071.98,3278101.63,1795129013.0
2023,BA,78946232.0,27101657,0.7263333333333333,0.7256666666666667,0.8206666666666665,0.647,2624898.0,78069608.12,19787.366666666665,138925.95,10963732.55,39511247.87,10197889.8,6538658448.0
2023,CE,51240700.0,13447305,0.69,0.644,0.81,0.642,239172.0,4185791.73,15604.19,16226.81,446.85,2500749.36,783278.24,409356006.0
2023,GO,40336897.0,19076041,0.799,0.824,0.838,0.739,1291199.0,46659222.76,32209.01,36.55,6516.72,28379914.23,5524725.22,3766766105.0
2023,MA,32511749.0,13378126,0.768,0.741,0.813,0.752,942449.0,28323.36,26154.25,21.97,5531.0,14332677.0,3297957.23,2105900000.0
2023,MG,117628596.0,64024386,0.777,0.7625,0.87,0.707,704662.0,4227878.95,38290.595,839326.78,6923605.97,17223591.44,3292246.59,1997329852.0
2023,MS,14384006.0,6409696,0.784,0.79,0.844,0.724,765394.0,25437928.17,29442.66,308918.14,3792765.5,12943148.62,4895738.82,2662884470.0
2023,PB,21549677.0,5974533,0.7415,0.736,0.8220000000000001,0.6735,1051080.0,27089966.05,21940.32,37654.68,4820258.77,13627000.44,1728973.21,2458259473.0
2023,PE,47960794.0,15184052,0.6885,0.688,0.799,0.59,496037.0,5801049.35,17520.275,91539.90999999999,1340339.07,6068219.7,2391875.83,1122487933.0
2023,PI,17728656.0,4366618,0.75,0.731,0.82,0.707,762444.0,19149955.47,22597.68,46702.48,2851896.72,10183047.44,3450.95,2324727933.0
2023,PR,62589666.0,36646540,0.7793333333333333,0.781,0.8489999999999999,0.7136666666666667,1063389.0,47978362.45,41366.37333333333,334428.22000000003,7126286.67,24393653.61,5319335.04,3210310954.0
2023,RJ,91481764.0,37953420,0.764,0.792,0.828,0.681,198404.0,17580176.08,73412.55,51244.76,4735683.91,7232381.67,2784801.34,1681032334.0
2023,RN,18824636.0,5965650,0.72,0.694,0.811,0.663,234870.0,5755476.76,19714.79,139.36,933.66,2784896.84,1225065.06,450413704.0
2023,RS,60811201.0,31469571,0.7686666666666667,0.7883333333333334,0.8506666666666667,0.6776666666666666,915605.0,35687322.29,30411.036666666667,452409.69,900715.47,13965356.35,4756594.94,2741467309.0
2023,SC,41004650.0,29741073,0.803,0.7953333333333333,0.8846666666666666,0.7326666666666667,912462.0,40621039.0,42917.723333333335,362291.43,12799378.06,22691775.880000003,5019570.4399999995,2958644888.0
2023,SP,247730437.0,140991798,0.8012857142857143,0.8077142857142857,0.8521428571428571,0.7458571428571429,13530651.0,806069618.8100001,47205.75285714286,401241.75999999995,101915207.2,555690674.71,55221245.53,57674287224.0
